sampel_id,fold,pred_prob
ERR2597144,fold_5,0.5460926152900278
ERR2597147,fold_5,0.629073000193962
ERR2597159,fold_5,0.5597375037241359
ERR2597160,fold_5,0.5667990684349803
ERR2597166,fold_5,0.5669914109627898
ERR2597167,fold_5,0.5839597892366754
ERR2597182,fold_5,0.670870509876941
ERR2597185,fold_5,0.5415114215000351
ERR2597187,fold_5,0.5987419203352073
ERR2597227,fold_5,0.5824819458220619
ERR2597256,fold_5,0.5570676455228795
ERR2597257,fold_5,0.5261425247811565
ERR2597260,fold_5,0.600594665675488
ERR2597261,fold_5,0.5567996254579618
ERR2597270,fold_5,0.6292242006682026
ERR2597273,fold_5,0.6252065013018682
SRR5269745,fold_5,0.4482818631461206
SRR5269746,fold_5,0.4738149717018059
SRR5269750,fold_5,0.41030291396580754
SRR5269753,fold_5,0.4939751238438573
SRR5269766,fold_5,0.40680248446215667
SRR5269783,fold_5,0.46078031413457826
SRR5269802,fold_5,0.44210189999843913
SRR5269812,fold_5,0.4397298810821274
SRR5269814,fold_5,0.4471727777897596
SRR5269832,fold_5,0.43465858590669765
SRR5269839,fold_5,0.4705636470088554
SRR5269841,fold_5,0.48004850581766034
SRR5269845,fold_5,0.45959235586040426
SRR5269847,fold_5,0.5166637243226279
SRR5269872,fold_5,0.4720518583047021
SRR5269878,fold_5,0.5084773450446267
SRR5269884,fold_5,0.46903911461900516
SRR5269885,fold_5,0.43988854767653973
SRR5269894,fold_5,0.5336965356295327
SRR5269896,fold_5,0.4593138321521883
SRR5269899,fold_5,0.4838731533363264
SRR5269901,fold_5,0.5063825696193827
SRR5269902,fold_5,0.5279915629761052
SRR5269907,fold_5,0.5030758210413745
SRR5269911,fold_5,0.48766509522950535
SRR5269916,fold_5,0.5361500146673813
SRR5269925,fold_5,0.4350796821071859
SRR5269931,fold_5,0.4455513576816616
SRR5269941,fold_5,0.42512389719777194
SRR5269958,fold_5,0.41855345834546204
SRR5269985,fold_5,0.4655965616728731
SRR5269986,fold_5,0.41117084834409323
SRR5269989,fold_5,0.45659879241020457
SRR5269990,fold_5,0.4320736880306238
SRR5269991,fold_5,0.4349319336668792
SRR5269992,fold_5,0.4656631051390261
SRR5269997,fold_5,0.4102181115608644
SRR5270002,fold_5,0.3998748204829729
SRR5270006,fold_5,0.42917710257028496
SRR5270007,fold_5,0.4253880491409684
SRR5270008,fold_5,0.43782034250879776
SRR5270017,fold_5,0.41256256294399357
SRR5270023,fold_5,0.42280133787245616
SRR5270030,fold_5,0.39939305472544323
SRR5270035,fold_5,0.4004797457512537
SRR5270041,fold_5,0.4073007185696194
SRR5270045,fold_5,0.42938980451879133
SRR5270047,fold_5,0.4161621574767617
SRR5270056,fold_5,0.4346127127476858
SRR5270058,fold_5,0.43073901292166156
SRR5270068,fold_5,0.4073669572416809
SRR5270072,fold_5,0.43688996960267534
SRR5270089,fold_5,0.4283758127394633
SRR5270099,fold_5,0.4243077712365735
SRR5270108,fold_5,0.45837812381380055
SRR5270110,fold_5,0.4660446228814972
SRR5270112,fold_5,0.4192417264118709
SRR7533824,fold_5,0.5719607741613005
SRR7533825,fold_5,0.4791533588632101
SRR7533826,fold_5,0.4551645282055073
SRR7533831,fold_5,0.48809044141342256
SRR7533833,fold_5,0.4695574878228329
SRR7533834,fold_5,0.4674273572888499
SRR7533835,fold_5,0.49104968079276745
SRR7533845,fold_5,0.6231534315898308
SRR7533849,fold_5,0.4854472443932426
SRR7533852,fold_5,0.4986805756042368
SRR7533886,fold_5,0.48300227580828486
SRR7533895,fold_5,0.45252231624789907
SRR7533927,fold_5,0.44982387672854623
SRR7533931,fold_5,0.6465045517815239
SRR7533945,fold_5,0.517094457724275
SRR7533986,fold_5,0.534483030616523
SRR7533992,fold_5,0.6052114961894124
SRR7533993,fold_5,0.5028666766479742
SRR7534008,fold_5,0.6017564076227968
SRR7534010,fold_5,0.5045284455656763
SRR7534012,fold_5,0.47784046245070627
SRR7534013,fold_5,0.4839688965532543
SRR7534021,fold_5,0.45934369479825815
SRR7534024,fold_5,0.42752130151381257
SRR7534026,fold_5,0.4605595869708389
SRR7534046,fold_5,0.45997787301601906
SRR7534061,fold_5,0.4993144618012543
SRR7534065,fold_5,0.4666935292462783
SRR7534067,fold_5,0.5650372313050473
SRR7534090,fold_5,0.4921812148406076
SRR7534091,fold_5,0.5241546202128304
SRR7534094,fold_5,0.5556535878887469
SRR7534098,fold_5,0.5089116183200779
SRR7534127,fold_5,0.5024215015650907
SRR7534136,fold_5,0.513042016846639
SRR7534144,fold_5,0.46268933358093006
SRR7534169,fold_5,0.5377998678266556
SRR7534203,fold_5,0.5385410423997397
SRR7534206,fold_5,0.5094632146171102
SRR7534207,fold_5,0.5236039705100999
SRR7534212,fold_5,0.4934922953739915
SRR7534218,fold_5,0.4851488225122368
SRR7534220,fold_5,0.5422924863276903
SRR7534225,fold_5,0.5666186817483039
